currdate,cusip.pct.all,cusip.pct.ma.all,cusip.pct.exmicro,cusip.pct.ma.exmicro,cusip.pct.round,cusip.pct.ma.round
4/5/2010,0.453623923,0.457760342,0.319099827,0.352060356,0.239473684,0.284431591
4/6/2010,0.474045054,0.458658759,0.364389234,0.353084842,0.270179372,0.283087806
4/7/2010,0.470944922,0.4595591,0.359463641,0.353036823,0.286995516,0.280946972
4/8/2010,0.466856551,0.459200878,0.367689635,0.352965664,0.319095477,0.281942022
4/9/2010,0.426450371,0.457243883,0.335064935,0.351440609,0.238019169,0.27705641
4/12/2010,0.450322581,0.457342046,0.329820211,0.350065537,0.276536313,0.2770548
4/13/2010,0.467797443,0.458089917,0.375968992,0.35292992,0.300683371,0.278622635
4/14/2010,0.465590062,0.457929598,0.348459384,0.352363471,0.288562434,0.279052996
4/15/2010,0.466065615,0.45908226,0.351636162,0.352778613,0.300458716,0.280045016
4/16/2010,0.422562141,0.457121603,0.328481013,0.3516178,0.228730823,0.276731557
4/19/2010,0.456343973,0.457674809,0.349426675,0.352303419,0.26056338,0.276323897
