currdate,cusip.pct.all,cusip.pct.ma.all
6/15/2011,0.432622395,0.426318046
6/16/2011,0.417803124,0.425396121
6/17/2011,0.390637398,0.423379329
6/20/2011,0.404612159,0.421761401
6/21/2011,0.457670127,0.424190362
6/22/2011,0.419679196,0.42487859
6/23/2011,0.420922773,0.424458641
6/24/2011,0.391717225,0.423451999
6/27/2011,0.425557136,0.423918502
6/28/2011,0.453193564,0.423769393
6/29/2011,0.438284767,0.424402738
6/30/2011,0.436978794,0.42527881
7/1/2011,0.341146658,0.421675095
7/5/2011,0.412422037,0.420887497
7/6/2011,0.421968191,0.419952204
7/7/2011,0.429673886,0.419422785
7/8/2011,0.383982447,0.417554773
7/11/2011,0.404812269,0.417487568
7/12/2011,0.426643768,0.417967794
7/13/2011,0.419768612,0.416504826
7/14/2011,0.420983778,0.415922895
7/15/2011,0.401139601,0.415089719
7/18/2011,0.40284006,0.415699852
7/19/2011,0.41352657,0.416145573
7/20/2011,0.419482121,0.414236173
7/21/2011,0.402379796,0.413371203
7/22/2011,0.387793681,0.411714748
7/25/2011,0.418487395,0.413053257
7/26/2011,0.42758779,0.413154789
7/27/2011,0.415429545,0.411266588
7/28/2011,0.405332017,0.409618951
7/29/2011,0.397577944,0.407648908
8/1/2011,0.401970954,0.410690123
8/2/2011,0.415618956,0.410849969
8/3/2011,0.41597863,0.410550491
8/4/2011,0.411458333,0.409639713
8/5/2011,0.39121447,0.410001314
8/8/2011,0.366466126,0.408084007
8/9/2011,0.41647114,0.407575376
8/10/2011,0.423104015,0.407742146
8/11/2011,0.443655071,0.408875711
8/12/2011,0.399578281,0.408797645
8/15/2011,0.415004985,0.409405891
8/16/2011,0.418203593,0.409639742
8/17/2011,0.431139179,0.410222595
8/18/2011,0.425570074,0.411382109
8/19/2011,0.409531726,0.412469011
8/22/2011,0.419274093,0.412508346
8/23/2011,0.436660971,0.412962005
8/24/2011,0.435152729,0.413948164
8/25/2011,0.40421748,0.413892438
8/26/2011,0.400180668,0.414022574
8/29/2011,0.399839529,0.413916003
8/30/2011,0.440766551,0.415173382
8/31/2011,0.44621118,0.41668501
9/1/2011,0.416044776,0.416914332
9/2/2011,0.365811373,0.415644177
9/6/2011,0.423404255,0.418491084
9/7/2011,0.434449272,0.41938999
9/8/2011,0.434679335,0.419968756
9/9/2011,0.411069472,0.418339476
9/12/2011,0.43304767,0.420012946
9/13/2011,0.430631527,0.420794273
9/14/2011,0.437352864,0.421751736
9/15/2011,0.429493802,0.421669467
9/16/2011,0.414416776,0.421111802
9/19/2011,0.42796945,0.422033689
9/20/2011,0.439163498,0.423028159
9/21/2011,0.443628072,0.423376514
9/22/2011,0.427289048,0.42298333
9/23/2011,0.421322537,0.423838583
9/26/2011,0.437245996,0.425691849
9/27/2011,0.47220967,0.429310356
9/28/2011,0.451911371,0.429867597
9/29/2011,0.442930591,0.429703568
9/30/2011,0.433904867,0.430596572
10/3/2011,0.405670665,0.432589537
10/4/2011,0.42812983,0.432825816
10/5/2011,0.437322306,0.432969467
10/6/2011,0.427003293,0.432585665
10/7/2011,0.393111639,0.431687774
10/11/2011,0.481682497,0.434119515
10/12/2011,0.426882239,0.433932051
10/13/2011,0.424381535,0.433283484
10/14/2011,0.392572215,0.431437405
10/17/2011,0.400268817,0.430730007
10/18/2011,0.426370296,0.430650049
10/19/2011,0.406631763,0.429023462
10/20/2011,0.41943734,0.427813926
10/21/2011,0.425950904,0.427747019
10/24/2011,0.41727672,0.427544728
10/25/2011,0.431615925,0.427263224
