currdate,vol.pct.all,vol.pct.ma.all,vol.pct.exmicro,vol.pct.ma.exmicro,vol.pct.round,vol.pct.ma.round
11/6/2009,0.440231653,0.444096687,0.432467169,0.437070211,0.425497482,0.427279425
11/9/2009,0.427731272,0.445671672,0.421239091,0.438711779,0.413355154,0.42887201
11/10/2009,0.428010527,0.444976449,0.421504345,0.438338282,0.40726823,0.428754851
11/12/2009,0.482761201,0.445074097,0.473822223,0.438293391,0.461929436,0.428393497
11/13/2009,0.442002149,0.441857516,0.435555926,0.434996625,0.428324388,0.425126142
11/16/2009,0.369544349,0.437618483,0.360026315,0.430561731,0.345714604,0.420221519
11/17/2009,0.466723948,0.438896925,0.460455033,0.431902909,0.451020426,0.421873403
11/18/2009,0.464050169,0.440442101,0.459180033,0.433598237,0.450939552,0.423684932
11/19/2009,0.4463422,0.438781191,0.437661784,0.431741051,0.418483982,0.421145074
11/20/2009,0.39785071,0.435572791,0.388925536,0.428384665,0.376407909,0.417758566
11/23/2009,0.407061511,0.435650985,0.395898603,0.428335016,0.376645772,0.417255338
11/24/2009,0.439310545,0.437595579,0.430173833,0.430303357,0.416401311,0.419187901
11/25/2009,0.333561677,0.430903856,0.323568088,0.423440833,0.31400698,0.412494687
11/27/2009,0.176728082,0.417557874,0.162437541,0.409705683,0.151657241,0.39866529
11/30/2009,0.456315761,0.418769374,0.450387345,0.410969705,0.435077053,0.39969749
12/1/2009,0.441029377,0.418285208,0.435040687,0.410431637,0.425928332,0.399279635
12/2/2009,0.461172313,0.418797774,0.454954392,0.410993584,0.443946122,0.39955219
12/3/2009,0.450701842,0.418957318,0.444384328,0.411146087,0.437603303,0.399894627
12/4/2009,0.405496718,0.419439139,0.398711349,0.411648939,0.390231305,0.400667884
12/7/2009,0.405838349,0.417123218,0.394150926,0.409027227,0.378219586,0.397432908
12/8/2009,0.437719082,0.416997589,0.430056065,0.408906672,0.415799008,0.396947985
12/9/2009,0.46116038,0.418669044,0.455165007,0.410602968,0.439231278,0.398241791
12/10/2009,0.471506103,0.420843823,0.466156765,0.412835589,0.457672089,0.400761984
12/11/2009,0.421022825,0.417756904,0.412840588,0.409786507,0.401951159,0.39776307
12/14/2009,0.434405505,0.417377072,0.424740485,0.409245735,0.405597432,0.396626722
12/15/2009,0.455548883,0.421677299,0.447199671,0.413604403,0.4340931,0.401045647
12/16/2009,0.472239966,0.4219531,0.467187587,0.413941031,0.466181418,0.401803696
12/17/2009,0.429378627,0.420219523,0.421514395,0.412057749,0.410137876,0.399763613
12/18/2009,0.353407265,0.415572776,0.340280824,0.407188701,0.311894387,0.394434133
12/21/2009,0.415634064,0.416461944,0.401254106,0.407805129,0.385721081,0.394899792
12/22/2009,0.363698609,0.414293799,0.346001765,0.405310287,0.327748904,0.392454948
12/23/2009,0.304825644,0.407569554,0.283114487,0.39795732,0.253800855,0.384324925
12/24/2009,0.174259484,0.399604444,0.154053897,0.38948161,0.139426517,0.375595902
12/29/2009,0.288029323,0.405169506,0.266118823,0.394665675,0.246598677,0.380342974
12/30/2009,0.281692487,0.396438342,0.262208411,0.385256728,0.242564165,0.37071733
1/4/2010,0.415894865,0.395181617,0.407234419,0.383866414,0.403464458,0.369594136
1/5/2010,0.464776375,0.39536182,0.458532943,0.384045342,0.447583045,0.369775982
1/6/2010,0.473635987,0.396508527,0.469928838,0.385322567,0.463332677,0.371062451
1/7/2010,0.435511945,0.398009288,0.430921698,0.386933085,0.420121242,0.372556948
1/8/2010,0.377612284,0.396597985,0.369110305,0.385681054,0.358126846,0.371552311
1/11/2010,0.415775939,0.395500828,0.4085841,0.384607456,0.394589789,0.37049185
1/12/2010,0.465595379,0.395722578,0.460052517,0.384851831,0.456241308,0.371342351
1/13/2010,0.450284958,0.394661521,0.444989479,0.383793467,0.435963231,0.370256908
1/14/2010,0.455944602,0.396407609,0.449288384,0.385615857,0.441172836,0.372217992
1/15/2010,0.44202799,0.396788734,0.435224382,0.386140051,0.427116961,0.373293969
1/19/2010,0.440435668,0.396033073,0.432847934,0.385422465,0.42328176,0.372753402
1/20/2010,0.439985948,0.394420372,0.432219199,0.383674045,0.418058717,0.370347267
1/21/2010,0.456484697,0.395775676,0.451025246,0.385149588,0.444198757,0.372050311
1/22/2010,0.431871569,0.399698891,0.4242238,0.389346737,0.415742041,0.377242693
1/25/2010,0.439887017,0.400911539,0.431134701,0.390840766,0.421321951,0.379022737
1/26/2010,0.474713313,0.406462274,0.469306399,0.397005998,0.458197814,0.385545182
1/27/2010,0.439076385,0.413174811,0.432815017,0.404491025,0.421262364,0.393918258
1/28/2010,0.406528186,0.424788246,0.399683939,0.416772527,0.384319393,0.406162902
1/29/2010,0.466235948,0.433698577,0.461236884,0.42652843,0.454773076,0.416571622
2/1/2010,0.405211239,0.439874515,0.397815532,0.433308786,0.388590919,0.423872959
2/2/2010,0.480480998,0.443103821,0.475348126,0.436714471,0.46956148,0.42717781
2/3/2010,0.458594013,0.442794703,0.45336737,0.436456193,0.441544205,0.426875868
2/4/2010,0.424458082,0.440335808,0.415933829,0.433756442,0.40435734,0.423927102
2/5/2010,0.494672343,0.443293828,0.490755407,0.436748127,0.489217858,0.427381932
2/8/2010,0.441723036,0.446499366,0.435053518,0.440045288,0.428597422,0.430905461
2/9/2010,0.488103793,0.450115758,0.482932656,0.443762716,0.474552341,0.434903589
2/10/2010,0.45417711,0.449544845,0.449017591,0.44321097,0.446229811,0.434403014
2/11/2010,0.482372847,0.451149239,0.475456507,0.444734321,0.468809123,0.436045308
2/12/2010,0.40461702,0.44858286,0.395222298,0.442031017,0.378090567,0.432891195
2/16/2010,0.409731545,0.446968038,0.400179645,0.44027878,0.388608613,0.430965778
2/17/2010,0.459941663,0.447943338,0.452195977,0.441246182,0.445273722,0.432065376
2/18/2010,0.397730458,0.445830563,0.389347443,0.439102594,0.378668628,0.430095871
2/19/2010,0.409746893,0.443493673,0.399490335,0.436525849,0.383940105,0.427082939
2/22/2010,0.397599346,0.441780062,0.389392709,0.434784294,0.378691107,0.425230392
2/23/2010,0.459813761,0.442776399,0.449939622,0.43572454,0.434852269,0.425906908
