currdate,vol.pct.all,vol.pct.ma.all
7/28/2011,0.462199182,0.40124579
7/29/2011,0.43963905,0.402189937
8/1/2011,0.428654822,0.407414011
8/2/2011,0.387348281,0.409372568
8/3/2011,0.417144749,0.409918135
8/4/2011,0.41069754,0.409340531
8/5/2011,0.375662177,0.409532424
8/8/2011,0.395986121,0.411887536
8/9/2011,0.470096313,0.412572813
8/10/2011,0.468340369,0.416778072
8/11/2011,0.477964356,0.42000591
8/12/2011,0.418160411,0.422703889
8/15/2011,0.425446722,0.426234025
8/16/2011,0.461311018,0.427505234
8/17/2011,0.432720781,0.427947239
8/18/2011,0.425054948,0.427464361
8/19/2011,0.39855176,0.426530063
8/22/2011,0.422358729,0.428564684
8/23/2011,0.435427153,0.429440221
8/24/2011,0.409832693,0.428129859
8/25/2011,0.469291009,0.42848445
8/26/2011,0.40251144,0.42662807
8/29/2011,0.363526371,0.423371647
8/30/2011,0.416526162,0.424830541
8/31/2011,0.475025676,0.427724587
9/1/2011,0.426881082,0.428533764
9/2/2011,0.334928919,0.426497102
9/6/2011,0.393558656,0.426375728
9/7/2011,0.441081727,0.424924999
9/8/2011,0.452300801,0.424123021
9/9/2011,0.428255208,0.421637563
9/12/2011,0.400156866,0.420737386
9/13/2011,0.445228273,0.421726464
9/14/2011,0.48452396,0.422887111
9/15/2011,0.471753005,0.424838722
9/16/2011,0.420062569,0.424589103
9/19/2011,0.385720197,0.423947525
9/20/2011,0.460927025,0.42587594
9/21/2011,0.441715792,0.426190372
9/22/2011,0.49458303,0.430427888
9/23/2011,0.446410942,0.429283885
9/26/2011,0.447453183,0.431530972
9/27/2011,0.47441422,0.437075365
9/28/2011,0.469358755,0.439716994
9/29/2011,0.452556,0.43859351
9/30/2011,0.427664733,0.438632693
10/3/2011,0.418281676,0.442800331
10/4/2011,0.500319942,0.448138395
10/5/2011,0.472686404,0.449718629
10/6/2011,0.484330344,0.451320106
10/7/2011,0.471609561,0.453487824
10/11/2011,0.464832948,0.456721628
10/12/2011,0.465113678,0.457715898
10/13/2011,0.504149122,0.458697156
10/14/2011,0.43388471,0.456803742
10/17/2011,0.42135693,0.45686846
10/18/2011,0.450674649,0.460116182
10/19/2011,0.458962704,0.460017966
10/20/2011,0.444781706,0.460171262
10/21/2011,0.499831847,0.460433703
10/24/2011,0.42730469,0.45947839
10/25/2011,0.459549277,0.460083195
